baseMean,log2FoldChange,lfcSE,pvalue,padj,genes,celltype
81.7914073897654,1.07748832602343,0.722333137030372,0.000379254036730872,0.0366803777949303,HDAC9,FB
73.7563298107966,-1.17099169977866,0.509985544687166,0.00011945184302747,0.0204241320890718,STEAP2,FB
147.434499733005,1.09837287683032,0.453138523369644,0.000106486484242526,0.0195104023735454,LRRC17,FB
29.3429567933221,-2.3576574403244,0.49168077610567,3.32856901825257e-08,4.55300690710976e-05,AC006007.1,FB
151.318205267504,-1.06796920677268,0.658944310291683,0.000328878952473626,0.032464082164278,CNTNAP2,FB
97.5527187986141,1.00212846287002,0.641324978854455,0.000385786878411898,0.0369390936079392,MXRA5,FB
279.021802551227,1.3780635701398,0.479436073531843,4.3032448054071e-05,0.0100496509784812,NLGN4X,FB
68.2823744438709,1.25046030841066,0.768427880618989,0.000240471181184241,0.0290989510501121,GPM6B,FB
54.4782776553684,-1.47332173623831,0.74325089923248,0.000109566245333839,0.0195104023735454,VEGFD,FB
237.753166802658,1.08221684600735,0.530358174292943,0.000183498951759134,0.0244028119874127,TSC22D3,FB
170.946176223836,1.73760927835225,0.603980156623456,2.3235833674395e-05,0.00686045521317655,MYOM2,FB
556.992833752392,-1.18138945967822,0.520736429937606,0.000122671514739419,0.0206066623443848,SCARA5,FB
122.173905503109,-1.56374621263784,0.48972457851411,2.0466231836815e-05,0.00653213899458345,C8orf34,FB
133.836410050068,1.12069372668971,0.555717493851545,0.000182891269294381,0.0244028119874127,FBXO32,FB
42.7102784695913,1.76847975383661,0.726861913191546,3.63915235455184e-05,0.00907974992445865,WNK2,FB
274.247941344487,1.83868103256546,0.397834480791546,3.21567236966687e-07,0.000307900629395603,TNC,FB
68.4541922595987,1.32038253835971,0.764661608540035,0.000190647469561904,0.0250061578226744,DEC1,FB
382.120675707138,0.97187122315181,0.519015416809553,0.000253262577086287,0.0290989510501121,DKK3,FB
335.218815114706,1.79803731186824,0.340793388830821,1.60043987840216e-08,3.83105295892516e-05,MICAL2,FB
226.608304209719,1.37512943717032,0.569711477746503,7.99212281043e-05,0.0166357773717103,CSRP3,FB
218.552193268939,1.3715830493376,0.743710768428467,0.000154046598637307,0.0220148683873465,MYBPC3,FB
700.874271379428,1.63290996012347,0.410295047842037,4.00407483405482e-06,0.00192790007103489,ZBTB16,FB
36.1014677940227,1.50808606938629,0.483589900752913,2.50763691049414e-05,0.00686045521317655,MCAM,FB
315.724171562185,-0.787621600077265,0.489653653836114,0.00041556851727518,0.03826027454721,OAF,FB
231.753089482551,1.80627706773318,0.469444258012487,3.84069624485263e-06,0.00192790007103489,ITGA8,FB
266.339869664009,1.22519953727822,0.869965629523008,0.000296105036348132,0.0308923663595496,NEBL,FB
80.7145796166309,-1.36820675631474,0.386797591637229,1.52484145678754e-05,0.00540753961064472,APBB1IP,FB
35.5521944500434,2.54003250804788,0.454267516164466,3.11556657044584e-10,1.49157749560095e-06,DDIT4,FB
217.306361996456,1.08174408012556,0.826618462038771,0.00044424542749451,0.040128773285471,LDB3,FB
492.649561948404,0.732809973431639,0.455000850126338,0.000415464497796931,0.03826027454721,SORBS1,FB
165.801387105085,-1.86697554411716,0.468352974270182,2.40001420362351e-06,0.00143625849998094,SORCS1,FB
92.275091037223,1.53475495619195,0.691201231536235,7.60233680347699e-05,0.0161760833096205,RBM20,FB
84.3634657509219,-1.12497036419036,0.511916508429203,0.000142489092214044,0.0211002975205351,GFRA1,FB
67.9937827260672,-1.11942684962791,0.620808109531342,0.000243224221345666,0.0290989510501121,NINJ2,FB
38.9888825971583,1.31354401184101,0.622366823154527,0.000127235586019243,0.0206488260361738,PHLDA1,FB
43.6705060747721,1.3301927759935,0.725971985905038,0.0001690084857249,0.0231179464402273,ADPRHL1,FB
1995.79809762762,1.17019494588436,0.79289939206262,0.000323380193392826,0.0324271848418159,MYH6,FB
122.969763484298,2.61996127282125,0.568546552878487,3.31988728535492e-08,4.55300690710976e-05,MYH7,FB
29.022608456226,1.09789950372733,0.784489809194681,0.000400667765376045,0.0377642250123653,FITM1,FB
184.721534354197,1.01714641831059,0.567452652664202,0.000274905526136843,0.0299115955995485,NRXN3,FB
305.54886532798,-0.924708529100742,0.627426850964415,0.000476734360999896,0.0422660324682778,STON2,FB
154.422868123044,1.22252593757968,0.490942614729135,8.73424291750248e-05,0.0171387900617114,RYR3,FB
86.8682234929724,1.5585977035777,0.878639832668803,0.000103730146815955,0.0194748265835836,DAPK2,FB
435.922960824176,1.30493025964196,0.341584603100291,9.4587760734395e-06,0.00362271123612733,CDH13,FB
158.704588953182,1.63898527267573,0.471189682451399,1.12157612852025e-05,0.00413041978099283,PER1,FB
50.4675078725235,1.37606675301505,0.581233913844424,8.4581978560578e-05,0.0171387900617114,MYOCD,FB
2519.98944303137,-0.797275011033107,0.39838264239431,0.000218042483315652,0.0274704839177285,ABCA8,FB
85.4541978696409,1.7317050632144,0.403473556345342,1.36906769988128e-06,0.00100837101741256,PIEZO2,FB
129.541724662732,1.50450340799159,0.300592949732167,1.26104810378962e-07,0.000134161506597618,LAMA3,FB
138.654978550566,1.54440402326988,0.347372862181113,1.20915982760217e-06,0.000964808779107568,CDH2,FB
137.147309011105,-0.967919093567812,0.421694514387357,0.000137025657837642,0.0211002975205351,ADAM33,FB
135.106256316382,-1.54650310039875,0.376308696362287,3.36224928816158e-06,0.00189373746671454,PROCR,FB
79.4028760065711,1.22393114535841,0.948225327343755,0.000300108281889011,0.0308923663595496,NFATC2,FB
83.7813157560023,1.33171977975911,0.636562113665171,0.000126481777740785,0.0206488260361738,EEF1A2,FB
100.813107202525,1.19085572395287,0.55329752959772,0.00014174854275696,0.0211002975205351,NOTCH3,FB
79.1113630048405,1.0544722791265,0.596261299040355,0.000274288253067875,0.0299115955995485,CALM3,FB
48.2583367109578,1.69997713699325,0.553427606994289,1.91714265872806e-05,0.00632987619217972,HRC,FB
613.99028681776,0.972131593898217,0.785112677661306,0.000596172888097686,0.048789362423379,TNNI3,FB
135.269817876111,-1.28227155721457,0.399727050063377,2.92288786996923e-05,0.00777406982082094,ADAMTS5,FB
789.47486500365,1.29194911122837,0.539209972748687,9.15060082590384e-05,0.0175234005816059,MT-ND2,FB
1245.66878845878,0.834227223066359,0.556585796325351,0.000492226398318485,0.0428460705809045,MT-CO2,FB
1590.63607467847,0.995367868083786,0.559009980934462,0.000284843981933334,0.0306447317641761,MT-ATP6,FB
1898.40692892904,0.990995367023753,0.54492803909303,0.000270477893140394,0.0299115955995485,MT-CO3,FB
1071.71439896887,1.23763833137531,0.499976213415609,8.77076462688103e-05,0.0171387900617114,MT-ND3,FB
1433.60517668132,1.17005567312129,0.529433788577038,0.000134228941184705,0.0210695428171074,MT-ND4,FB
40.794847690596,-2.00392191299588,0.415771415271832,8.69258510771891e-08,0.000104039378008011,SLC66A1L,FB
33.7935535049341,-1.24828181315687,0.793913696190411,0.000253197905423196,0.0290989510501121,AC109472.1,FB
50.7816772173003,1.34984136099863,0.503652991415055,5.83630598238241e-05,0.0127005976775708,AC079142.1,FB
379.90104252458,2.76963857348501,0.644936645306836,4.73786580139334e-07,0.00121621015121767,RYR2,EC
39.8230533351825,1.4483190775531,1.10176279234161,3.87578217121084e-05,0.0331637761116607,COL3A1,EC
110.301962129926,1.30809538510903,0.707245180405852,1.57447496077134e-05,0.0221927112906578,FN1,EC
25.8203722212907,2.27095024660753,1.13010396804432,1.11891105795032e-05,0.0215418351431886,PDZRN3,EC
138.16286155789,1.65925672516172,0.916485098144587,1.72907762295737e-05,0.0221927112906578,DMD,EC
101.820164059291,1.68313157902483,1.18437739201072,3.06386572993553e-05,0.0294935374827919,CACNA1C,EC
149.076884973279,-1.83322285660417,0.408088467391371,4.42804699205182e-07,0.00121621015121767,STXBP6,EC
17.9170604742342,2.15451051143324,1.660053661808,2.54764279957324e-05,0.0280277102850193,AP001605.1,EC
42.261867855667,4.89423483084388,1.03571127988844,2.21132926311076e-08,0.00017029446655216,LINC01695,EC
17.0448601507381,1.54402603803928,1.49106995054802,5.65660052221906e-05,0.043561480621609,LINC01697,EC
353.404366057777,-0.904505205086445,0.461521908448265,0.000189934693664303,0.0339983101659102,SCN9A,Myeloid
51.7873469638829,1.03559443387996,0.592268564901672,0.000223290143362705,0.0375465759248379,DHRS9,Myeloid
23.2469675190214,1.53125266958042,0.885410503441083,5.56521034270766e-05,0.017500591176057,STAT4,Myeloid
161.182162925222,1.87986418591803,0.351764408874804,7.11370741771687e-09,1.46762924012134e-05,FN1,Myeloid
62.7367762416325,-1.52657584472092,0.461587433808774,1.31999054627054e-05,0.00666567444088558,CD200R1,Myeloid
136.718157034972,-1.22466922623048,0.681093857045051,0.000148815599194227,0.0286477782041677,AC092691.1,Myeloid
73.8293004779589,2.17495847679867,0.393699953527359,8.71367181210411e-10,4.83521648853657e-06,TPRG1,Myeloid
74.7132034523147,1.29202035379825,0.740916793465781,0.00013048782082713,0.0268176636211017,FGF12,Myeloid
28.5585166393089,1.091600750378,0.819385012721315,0.000276498147494741,0.0438368062985233,LDB2,Myeloid
31.5901705966265,-1.26326273554684,0.878859298661984,0.000149718069547822,0.0286477782041677,STOX2,Myeloid
57.1347831096486,1.03888127973353,0.699204641653275,0.000296988438020066,0.0452812367105966,SORBS2,Myeloid
94.9618915925154,2.11057961415281,0.409411585072321,7.93456067825558e-09,1.46762924012134e-05,SLC1A3,Myeloid
36.3504709603413,1.2679971599607,0.627486101523691,0.000109253711038884,0.0250792216646573,SPARC,Myeloid
169.439559783419,1.05971159488588,0.41283668899689,7.32821653114569e-05,0.0202984920603099,RNF144B,Myeloid
344.934203325768,1.53784678119299,0.467293627783017,1.3213627473372e-05,0.00666567444088558,FKBP5,Myeloid
40.5066781426544,1.29720599218372,0.6764279707028,0.00011298982548503,0.0250792216646573,COL1A2,Myeloid
52.0568636681415,-1.2622272907424,0.627836664349394,0.000111742714536113,0.0250792216646573,AC110995.1,Myeloid
87.9213521542847,2.04528283846552,0.438607893801542,9.74124613956241e-08,9.00902913807197e-05,TSC22D3,Myeloid
77.5907465457854,1.42890978839212,0.688123905882073,7.06336198741892e-05,0.0202984920603099,MYOM2,Myeloid
79.4000913826016,-0.894819509102271,0.54281221886939,0.00030192931308201,0.0452812367105966,MFHAS1,Myeloid
32.5281277993607,2.02353390650135,0.589974586107882,2.59602406063747e-06,0.00180066718905966,LPL,Myeloid
109.281344914724,-1.22027590738084,0.385527685446061,2.68420674451834e-05,0.00980265681286373,DNM1,Myeloid
141.036357752423,1.01234917945593,0.712412290972167,0.00033311579334239,0.0486436720330769,CSRP3,Myeloid
99.963612923577,2.29206408429546,0.498145770256338,4.25522477923072e-08,4.72244845999025e-05,ZBTB16,Myeloid
109.736240482654,-1.50078440617944,0.356615551422267,2.24187233797432e-06,0.00177716422905993,DSCAML1,Myeloid
57.1060066032892,-1.27810471165901,0.600607704354747,9.55471281522729e-05,0.024099591550771,FXYD6,Myeloid
91.6159109451227,1.23923873921049,0.623399692710817,0.000119841862830665,0.0255770191095139,NEBL,Myeloid
107.347903225571,1.47221669884375,0.376809974362471,4.9409903674153e-06,0.00304639506097639,ARID5B,Myeloid
50.7251463091755,1.08292924952385,0.610645638243482,0.000201508527145745,0.0349428380353669,CD9,Myeloid
46.4958285372749,1.35379800135508,0.619387486681765,7.68189463446579e-05,0.0202984920603099,TMCC3,Myeloid
392.345591976967,-0.971586604668907,0.491320208723141,0.000176661513849511,0.0326764913450313,RNASE1,Myeloid
72.3260961571295,2.60085541943919,0.604659629783681,2.69060660232068e-08,3.73254400906936e-05,MYH7,Myeloid
26.7445762260792,1.62686677918991,0.653081731146829,2.82650043261524e-05,0.00980265681286373,MT2A,Myeloid
68.6100976571089,1.11095508847782,0.740789240153461,0.000247312230309823,0.0403628107643884,PER1,Myeloid
27.6435323548337,1.53059505991351,0.832092790039614,5.67689027156292e-05,0.017500591176057,FCGBP,Myeloid
30.6305302053141,1.72521099188984,0.697805681773913,2.09932420835848e-05,0.00896088464013939,CALM3,Myeloid
113.090574076986,1.33690976177124,0.428845018086345,2.46487229085678e-05,0.00976969738711734,ETS2,Myeloid
42.5403014841169,-1.58092607529535,0.509086507277303,1.56856891203784e-05,0.00725332407741499,DISC1FP1,Myeloid
20.0131786604984,2.05314510285963,1.323877450036,1.53700373204014e-05,0.0220508802090026,IGFBP2,Endocardial
49.2414288704277,1.34985140496272,1.20842786719994,4.84655658545376e-05,0.0463546212084288,SERPINE2,Endocardial
224.422678852518,1.97610092199139,0.818423599263881,6.71844210115667e-06,0.0144580874016891,IGFBP7,Endocardial
146.282670609039,1.78313178629259,1.12365878558137,1.96696392967279e-05,0.0241880364380334,HLA-DRA,Endocardial
174.761890939476,2.64022239383191,0.479104405839332,8.36437532830404e-09,3.60002714130206e-05,FKBP5,Endocardial
33.1135193015024,1.31994753169597,1.3099896247952,5.53634674145897e-05,0.0476568727504788,TENT5A,Endocardial
28.7614435441224,1.90199177754069,1.01865916594758,1.31446991172832e-05,0.0220508802090026,SGK1,Endocardial
260.210247429027,2.07502702784336,0.436692476373327,2.16633066520309e-07,0.000621592478868941,ZBTB16,Endocardial
224.774158900293,-2.6721722239116,0.402890316304388,8.96916466115299e-12,7.7206569403205e-08,OPCML,Endocardial
25.3661107377279,1.72141593781326,1.44141590140296,2.86032763751362e-05,0.0307771253796466,MYH7,Endocardial
2029.73620502749,1.68325063807783,0.627969418941967,2.4059804039296e-05,0.00551894889578312,NPPA,PC
51.4861028009652,1.99182327464715,0.567890559476137,2.99119201493828e-06,0.00178394691770919,HSPB7,PC
82.8781876916704,1.38943909544439,0.775797391980214,0.000116204212534618,0.0131701114964225,FABP3,PC
23.7075999356825,1.17574139350006,0.821033972941516,0.000258581895450626,0.0213117756150818,PRKAA2,PC
67.5253965723325,1.23414349922164,0.559692261925073,0.000119246482361975,0.0131701114964225,NEXN,PC
92.6802952400732,1.34826484445305,0.742998137772287,0.00013242634194709,0.0136170810926283,S100A1,PC
266.17654159089,1.05074040122114,0.781262085689465,0.000399271371199036,0.0272162846336609,TNNT2,PC
609.150486746882,1.0598025684267,0.807922006158689,0.000387654105112864,0.0272162846336609,TTN,PC
144.317718551288,-1.00118947922004,0.804353712810529,0.000472590909447236,0.0299843849355672,IGFBP5,PC
171.575175529155,1.48649006815749,0.804054234518935,7.90731167948138e-05,0.0107180015582789,DES,PC
