feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out
SMYD3,aFB3,1.44521157066243,0.258928154427655,348826.5,0.565280204055837,0.000275092811153173,0.00589522043901175,72.1189591078067,57.2362685265911
ZNF670,aFB3,0.104560274123837,0.0472795162766982,325987,0.528268345092904,4.39100056036257e-05,0.001225345565133,10.0371747211896,4.22842197035745
OR2T6,aFB3,0.00416279474256722,0.00416279474256722,310837,0.503717472118959,3.63129767435825e-05,0.00103757953205075,0.743494423791822,0
TPO,aFB3,0.01711008012815,0.013666910160128,313463,0.507972956767776,0.000154443849376863,0.00361797966024929,1.85873605947955,0.2615518744551
TRAPPC12-AS1,aFB3,0.0148545383164859,0.0124900630048128,313731,0.508407256038867,1.03692705293032e-05,0.00035238007253848,1.85873605947955,0.1743679163034
AC017076.1,aFB3,0.00712807448961903,0.00712807448961903,310837,0.503717472118959,3.63129767435825e-05,0.00103757953205075,0.743494423791822,0
LINC00298,aFB3,0.0287806274405812,0.0250109513025516,315628,0.511481381849532,1.3458087778028e-06,5.51464259208775e-05,2.60223048327138,0.30514385353095
LINC00299,aFB3,0.199142984079691,0.123468805936032,335923.5,0.544370638776443,9.63040668972874e-09,5.78899493954433e-07,14.1263940520446,5.18744551002616
ID2,aFB3,0.551573124084638,0.150322247417032,343331,0.556374638218984,0.000101980437104878,0.00251536392964941,38.2899628252788,25.4577157802964
ADAM17,aFB3,0.752869740036847,0.352400535819973,378607.5,0.613540900295907,6.30942540393402e-14,7.90870959402628e-12,49.8141263940521,28.0296425457716
GRHL1,aFB3,0.0729030622541247,0.0504449609740165,324089.5,0.525193409022405,6.90241507773881e-08,3.62481086314605e-06,6.69144981412639,1.61290322580645
NOL10,aFB3,0.450193431232924,0.187252990485868,357126,0.578729707042454,1.8148982235323e-09,1.23461519544241e-07,35.6877323420074,18.5701830863121
LPIN1,aFB3,0.293577952705291,0.0917612224574459,334194.5,0.541568760270043,0.000489353587290773,0.00942492543864661,24.1635687732342,15.2136006974717
FAM49A,aFB3,0.48209615647311,0.184484007200828,352540.5,0.571298814103707,1.79646646966179e-07,8.70477941719135e-06,36.4312267657993,21.1421098517873
NCOA1,aFB3,1.64173554734948,0.259712517384251,354450,0.574393196410225,5.30758633099107e-05,0.001438088823672,81.7843866171004,71.0549258936356
ADCY3,aFB3,0.635157825430567,0.377640026659767,377761.5,0.61216994065657,1.24530927443061e-17,2.17394606715784e-15,39.7769516728625,18.2214472537053
DNAJC27,aFB3,0.360118751925762,0.25176154598299,355134.5,0.57550244212314,3.22522486002833e-15,4.58377589679342e-13,23.0483271375465,8.19529206625981
LINC01381,aFB3,0.0128272287037058,0.0107778525025797,312588,0.50655500205806,0.000266756514552119,0.00575204078276484,1.48698884758364,0.1743679163034
FNDC4,aFB3,0.0504056412201926,0.0383301092791661,319326,0.51747406358271,2.15323151897046e-06,8.35738012200606e-05,4.46096654275093,0.959023539668701
RBKS,aFB3,0.191687832563001,0.110339248884281,336048,0.54457239347514,3.95146639110372e-08,2.17364764889621e-06,14.8698884758364,5.84132519616391
BABAM2,aFB3,0.899844438378303,0.231110978103198,357381,0.579142939557857,2.72765089023397e-06,0.000103865359745553,59.8513011152416,41.8918918918919
AC104695.2,aFB3,0.0661536086745049,0.0499740780241451,325196.5,0.526987324295155,4.36544096477922e-10,3.2281464898351e-08,6.69144981412639,1.26416739319965
FOSL2,aFB3,1.08014275611716,0.90176872836321,473594.5,0.767469202023705,7.86927128531146e-100,3.34277900565269e-96,63.5687732342008,13.2519616390584
AC104695.3,aFB3,0.0462400097177017,0.0393395129246353,320654,0.519626113702142,2.57933655185819e-10,1.9682757627563e-08,4.46096654275093,0.523103748910201
WDR43,aFB3,0.340538306811223,0.116216456676665,339401,0.550005995922773,4.74924523244375e-05,0.00130812964323888,27.1375464684015,16.2598081952921
CLIP4,aFB3,0.370067319170733,0.100766401447319,338960,0.549291346749076,0.000166570842065725,0.00387358264173646,30.4832713754647,19.180470793374
YPEL5,aFB3,0.211910809432523,0.11838152897962,341748,0.553809355584149,3.31074272605703e-09,2.13805751959268e-07,18.5873605947955,7.54141238012206
CEBPZ,aFB3,0.306688414499701,0.101573004468098,340853.5,0.552359800740902,1.26822682563627e-05,0.000423454845160702,26.7657992565056,15.1700087183958
CYP1B1,aFB3,0.550244073166179,0.169024723441735,341794,0.553883899488888,0.000154076654167598,0.00361797966024929,35.3159851301115,24.2807323452485
ATL2,aFB3,0.433454379603225,0.157804657344741,353667.5,0.573125139769821,4.41767079635284e-08,2.41274246021951e-06,36.4312267657993,19.7035745422842
SRSF7,aFB3,0.664037725731059,0.212480681171608,355429.5,0.575980495425273,1.02735737024165e-06,4.28787113774111e-05,47.5836431226766,31.2118570183086
EML4,aFB3,0.796146131235568,0.312434055834859,369881,0.599399435410948,2.15429302512317e-10,1.6604995291025e-08,52.4163568773234,31.4298169136879
RHOQ,aFB3,0.809697750879126,0.284224387624802,361512.5,0.585838116567221,8.7592741227462e-08,4.48895186309263e-06,50.9293680297398,34.7428073234525
AC018682.1,aFB3,0.208882760099029,0.126150289939401,343629,0.556857553080122,1.9372105291297e-11,1.78461435516043e-09,17.8438661710037,6.23365300784656
LINC01118,aFB3,0.103630796350276,0.0483583839746484,323715.5,0.524587334666481,0.00020346961815006,0.00456327329007181,8.92193308550186,3.87968613775065
AC016722.2,aFB3,0.0241811892889355,0.0191566146879712,314338,0.509390911477493,7.72221827960571e-05,0.00196687626280883,2.23048327137546,0.3487358326068
FBXO11,aFB3,1.09808917969312,0.379842766235282,378951,0.61409754880195,2.68798957006545e-11,2.42369172766915e-09,65.4275092936803,44.2894507410637
AC007402.1,aFB3,0.0653872882169552,0.0326194734348437,320213,0.518911464528445,0.00045909739823041,0.00891948345694498,6.31970260223048,2.48474280732345
GPR75,aFB3,0.00810771525397739,0.00810771525397739,310837,0.503717472118959,3.63129767435825e-05,0.00103757953205075,0.743494423791822,0
PSME4,aFB3,0.677824947566737,0.308102248320044,375087,0.607835860803843,3.0816696821746e-13,3.54865402467522e-11,47.9553903345725,26.0244115082825
CCDC85A,aFB3,0.193163444680208,0.16363334591174,331912,0.537869924127269,4.33648282792282e-12,4.3975616709368e-10,9.66542750929368,2.1795989537925
PAPOLG,aFB3,0.220068984333784,0.0780131069265296,331324.5,0.536917868822174,0.000284007176554387,0.00605570461062508,18.2156133828996,10.3312990409765
REL,aFB3,0.440892600839199,0.340515454532233,374738,0.607270299439624,3.31113461424443e-29,1.2410587003645e-26,28.6245353159851,7.49782040104621
PEX13,aFB3,0.15320802372158,0.0507367320814869,328088,0.531673056915892,0.000411080521767934,0.00823259268083284,14.4981412639405,7.71578029642546
CCT4,aFB3,0.27634600730891,0.078213296608702,337260,0.546536463313055,7.64142364093872e-05,0.00195149811100019,25.2788104089219,14.5161290322581
AC092155.1,aFB3,0.0504049446225272,0.0355217237082465,318772,0.516576295686501,2.08861729444739e-05,0.000663756673183858,4.46096654275093,1.1333914559721
EHBP1,aFB3,1.50023370368347,0.268603001791175,351668,0.569884910693161,0.000126626819862274,0.00304661419141258,77.6951672862454,64.4289450741064
MEIS1,aFB3,0.77438174377877,0.235528329763843,349747.5,0.566772702670292,2.66304034232678e-05,0.000813834495023943,47.5836431226766,33.9145597210113
PNO1,aFB3,0.117712602216059,0.0796486730263991,333009,0.539647634203336,3.81471071900499e-11,3.32968505703835e-09,10.7806691449814,2.74629468177855
PLEK,aFB3,0.0228129009567443,0.0187447457266101,314344,0.509400634595502,7.59114112374553e-05,0.00194254964057507,2.23048327137546,0.3487358326068
APLF,aFB3,0.319943397264082,0.125473287141356,342379,0.554831903494813,1.38876817438124e-06,5.66638165152285e-05,24.907063197026,13.1647776809067
CYP26B1,aFB3,0.101035164472754,0.0763690095725542,330059,0.534867101182007,1.68923124571595e-11,1.56749999405259e-09,8.92193308550186,1.9180470793374
MTHFD2,aFB3,0.129326206893766,0.0876090141252876,331465,0.537145551835563,6.14750160692661e-09,3.80299569473158e-07,10.7806691449814,3.3129904097646
HK2,aFB3,0.0634315686803403,0.0486470855989279,321216,0.520536845755697,1.9406806248535e-07,9.35613631384288e-06,5.20446096654275,1.08979947689625
AC010105.1,aFB3,0.010418686911836,0.00970989337752901,311715,0.50514028838768,0.000301627768779913,0.00632905116807072,1.11524163568773,0.0871839581517001
MAT2A,aFB3,0.457707421833235,0.250672958702886,362916.5,0.58811332618144,6.61190196359225e-13,7.28471538818719e-11,33.0855018587361,15.4315605928509
IMMT,aFB3,0.335382779718492,0.0931901227410684,338489,0.548528081985331,0.000161263730767544,0.00376620262124251,29.368029739777,18.308631211857
CD8A,aFB3,0.0196851459554887,0.0157818750479059,314472.5,0.509608871372872,2.71102587852514e-05,0.000825200878677506,2.23048327137546,0.30514385353095
CYTOR,aFB3,0.536979064406496,0.183358946293135,338892,0.549181151411635,0.000458699210200999,0.00891948345694498,33.0855018587361,23.4524847428073
RGPD2,aFB3,0.0864472599015841,0.0582786095619991,326610,0.529277928846222,5.82365624693911e-08,3.08371470881896e-06,8.17843866171004,2.2667829119442
EIF2AK3,aFB3,0.532844615457459,0.205716480323466,348151.5,0.56418635327977,4.69018309248027e-06,0.000170123709495838,34.9442379182156,23.1473408892764
ARID5A,aFB3,0.268884345665076,0.181580685102691,357254.5,0.578937943819824,7.89701961426123e-19,1.54826131729652e-16,22.6765799256506,6.62598081952921
ZAP70,aFB3,0.0226277676279979,0.0204656606141519,313604,0.508201450040999,4.47571311659369e-05,0.00124534925881,1.85873605947955,0.21795989537925
INPP4A,aFB3,0.524693677080742,0.129050188309323,342066,0.554324680838651,0.000239848183115418,0.00528204832297555,40.1486988847584,26.9398430688753
MGAT4A,aFB3,0.0736425408091965,0.0363095620730335,323006,0.52343757596186,7.82486349954313e-05,0.00198904492321166,7.80669144981413,3.00784655623365
LONRF2,aFB3,0.494208778997489,0.348453036722756,367520,0.595573388474216,9.80141380070412e-19,1.89251439906424e-16,29.368029739777,10.8979947689625
IL1R1,aFB3,0.840947400781654,0.54230357357556,407687.5,0.660665612248536,2.09984852465548e-30,8.36242801521913e-28,50.9293680297398,21.2728857890148
IL1RL2,aFB3,0.1289976123467,0.0917437494673526,329953,0.534695326097173,3.40740064534926e-09,2.19676785956741e-07,9.66542750929368,2.7027027027027
RGPD3,aFB3,0.0425675445939736,0.0308137275941696,321569,0.521108889198588,2.62005994880365e-08,1.46443730851919e-06,5.20446096654275,0.959023539668701
RANBP2,aFB3,0.835763080695099,0.418644606840096,373909,0.605926888634647,4.70442537160575e-12,4.74551151403323e-10,48.6988847583643,29.4245858761988
CCDC138,aFB3,0.297018335187553,0.14466789633334,338145,0.547970623219454,3.75319613722522e-06,0.000138368796067751,20.4460966542751,10.6364428945074
AC017002.5,aFB3,0.0951196442517522,0.0695022916000468,325075,0.526790431155463,2.32216492189805e-07,1.10631842472554e-05,7.43494423791822,2.0924149956408
AC017002.1,aFB3,0.0125930644687913,0.0125930644687913,310837,0.503717472118959,3.63129767435825e-05,0.00103757953205075,0.743494423791822,0
SLC20A1,aFB3,0.462166427873941,0.267743065061162,364297,0.590350453583455,3.71766872978849e-14,4.75351816750982e-12,32.3420074349442,14.2981691368788
AC016745.1,aFB3,0.0358700702466651,0.0289652376207239,318242.5,0.515718230522164,2.32659363730829e-07,1.10631842472554e-05,3.71747211895911,0.566695727986051
EPB41L5,aFB3,0.373637308534756,0.147209046037931,346079,0.560827826267327,6.05808887070381e-07,2.64111278338287e-05,28.6245353159851,15.693112467306
TFCP2L1,aFB3,0.0252056569337062,0.0223268335057984,315760,0.51169529044574,3.26016217335677e-07,1.50348926477205e-05,2.60223048327138,0.2615518744551
IWS1,aFB3,0.516649085660898,0.155009150623652,348183.5,0.564238209909154,1.0347507175211e-05,0.000352142909541141,40.1486988847584,25.588491717524
FAM168B,aFB3,0.254445631716404,0.0625874638785821,334505,0.542071931627034,0.000354010503627372,0.00725304156708363,24.5353159851301,14.6469049694856
GPR39,aFB3,0.0297967425752797,0.0205215588592437,315402.5,0.511115954664342,0.000449775916673896,0.00878211597056165,2.97397769516729,0.741063644289451
LRP1B,aFB3,0.453653894249916,0.33738023930388,357719,0.579690675205725,1.00514782861389e-16,1.6422139587922e-14,23.4200743494424,8.19529206625981
RND3,aFB3,0.415699027328701,0.155460680764329,348370,0.564540436827282,5.78494310883472e-07,2.53338098503849e-05,32.3420074349442,18.1778552746295
TNFAIP6,aFB3,0.611152668135651,0.327074790087635,360809.5,0.584698891240443,1.38910040776327e-10,1.10638953519161e-08,34.9442379182156,19.1368788142982
NR4A2,aFB3,0.977355970146035,0.842853213872606,447007.5,0.724384445604016,2.9541291300195e-86,8.68763928998273e-83,52.7881040892193,10.0261551874455
RBMS1,aFB3,2.06775382023926,0.30906312116964,370139,0.599817529485355,7.52600334228187e-08,3.90528962719615e-06,89.2193308550186,81.9529206625981
ABCB11,aFB3,0.0447970498190546,0.0380429257529588,315846,0.511834655137209,6.88723371831626e-05,0.00178997846556729,2.97397769516729,0.610287707061901
HNRNPA3,aFB3,0.736169612790993,0.200463770090296,353280.5,0.57249799865821,8.69979101603071e-06,0.000300182049037789,53.5315985130112,36.7480383609416
NFE2L2,aFB3,1.43720896177158,0.521116708527744,404961,0.65624726537306,2.17645787729762e-18,4.05893468814466e-16,77.3234200743494,54.7951176983435
SESTD1,aFB3,1.28328940036275,0.240581477657929,347720.5,0.563487909302755,0.000419413504602462,0.00832274138516459,70.2602230483272,58.6748038360942
ZNF385B,aFB3,0.221572820922749,0.153015198450861,338602,0.548711200707843,1.08256709657288e-10,8.75002593426595e-09,14.4981412639405,4.79511769834351
CWC22,aFB3,0.287106377743615,0.102465474266202,340826.5,0.552316046709859,4.90963977478744e-06,0.000177746627111646,24.907063197026,13.4699215344377
PMS1,aFB3,0.355844640248518,0.104378176457158,339418.5,0.550034355016967,0.000105368559622886,0.00258891092734098,29.7397769516729,18.4394071490846
NABP1,aFB3,0.598876950056613,0.507905532882543,402754.5,0.652671588725072,7.86212423496517e-56,8.1236992331609e-53,36.8029739776952,6.88753269398431
PGAP1,aFB3,0.881543069372432,0.495466682826059,367057.5,0.594823898127652,1.06323862655038e-10,8.61200761263721e-09,42.0074349442379,26.0680034873583
COQ10B,aFB3,0.241073079649577,0.112765019389599,342381.5,0.554835954793983,4.78155596956229e-08,2.58562469975015e-06,21.1895910780669,9.63382737576286
HSPD1,aFB3,0.526085432320381,0.321182810298542,384075,0.622401091582049,1.14975041230377e-22,3.09550056428066e-20,40.5204460966543,15.4751525719268
AOX1,aFB3,0.213807327844546,0.107053003466699,338387,0.54836278897917,1.41495567978957e-07,6.98002201213354e-06,17.8438661710037,7.84655623365301
CLK1,aFB3,0.68434663916617,0.162508931370751,345006,0.559089008663298,0.000247442851588568,0.00542119636623642,50.5576208178439,35.4838709677419
NOP58,aFB3,0.594148984026568,0.31773322789172,381208,0.617755061693184,6.07055402961652e-18,1.07445995882532e-15,44.2379182156134,20.1394943330427
INO80D,aFB3,0.530998300419704,0.1849101492288,354420.5,0.574345391080012,2.62404937980941e-07,1.232432823581e-05,41.2639405204461,24.716652136007
ZDBF2,aFB3,0.323312501411848,0.136555204659759,338769,0.54898182749244,2.05940432234198e-05,0.000657204396055562,23.7918215613383,13.7750653879686
ACADL,aFB3,0.229224206878224,0.0857811190404065,332895.5,0.53946370522099,0.00013270333319928,0.0031728462361111,18.9591078066915,10.6800348735833
ERBB4,aFB3,0.587697838650724,0.181851153728042,341245.5,0.552995044450855,8.35991498974983e-05,0.00210985664850386,31.9702602230483,20.7497820401046
BARD1,aFB3,0.187537889708628,0.111025116560052,332586.5,0.538962964643502,8.56303954594516e-07,3.64964955274281e-05,13.3828996282528,5.62336530078466
ARPC2,aFB3,0.522629608341697,0.124316297758058,340797,0.552268241379646,0.000466265968383496,0.00903487797124655,40.5204460966543,27.8116826503923
USP37,aFB3,0.379730643269196,0.158279648178578,350921,0.56867438250098,2.1877110335063e-08,1.24833403764149e-06,30.4832713754647,15.7802964254577
CUL3,aFB3,0.809877173187223,0.251645115185916,363143.5,0.588481184146132,5.91270181492023e-08,3.12653531239579e-06,56.5055762081784,36.5736704446382
DOCK10,aFB3,0.315013260850592,0.126761144602132,339300.5,0.549843133696114,9.95463702676383e-06,0.000340712379740562,23.4200743494424,13.077593722755
COL4A4,aFB3,2.06816008135141,0.7873429769125,434179,0.703595609039907,8.2181571844489e-29,3.02104199344871e-26,85.1301115241636,65.2136006974717
COL4A3,aFB3,1.50319599974505,0.534762558953721,395852,0.641485951714996,2.13076702942857e-15,3.10921199626273e-13,72.4907063197026,54.7951176983435
TRIP12,aFB3,0.878588335826311,0.232629547281666,355284.5,0.575745520073377,7.32707129235064e-06,0.000254887409079033,60.2230483271376,42.0662598081953
CAB39,aFB3,0.463054417334062,0.150865550021717,347943,0.56384847492894,4.20797030543416e-06,0.00015380010778877,36.8029739776952,22.1883173496077
DGKD,aFB3,0.415137366901169,0.207467404939714,357519.5,0.57936738153191,5.39261152613043e-11,4.58144291678872e-09,31.5985130111524,14.9956408020924
AC064874.1,aFB3,0.0218963930324551,0.0165768185243969,315341,0.511016292704745,1.42944041360895e-05,0.000471518002180187,2.60223048327138,0.39232781168265
ACKR3,aFB3,0.496633454571244,0.164313905599094,342066.5,0.554325491098486,5.8450125457125e-05,0.0015550499278715,33.0855018587361,20.8369659982563
LRRFIP1,aFB3,1.05323926641104,0.375956909776567,371185.5,0.601513403318176,1.95640428375771e-09,1.3214715931509e-07,58.364312267658,42.5457715780296
PER2,aFB3,0.375213427543692,0.131328315130637,342291,0.554689297764007,1.96241202548205e-05,0.000631523351399026,29.7397769516729,18.0470793374019
TWIST2,aFB3,0.856566977864395,0.599187031391014,401885,0.651262546873531,5.38784109747832e-30,2.08063184846155e-27,45.724907063197,18.308631211857
HDAC4,aFB3,0.784164372062367,0.212504037709348,352825,0.571759851949323,1.32004165650535e-05,0.000439221171191087,55.3903345724907,38.1429816913688
SNED1,aFB3,1.03220262715036,0.379226161763344,368420,0.597031856175638,3.87300666718811e-09,2.47606886109145e-07,55.0185873605948,38.2301656495205
FARP2,aFB3,0.470014470532995,0.138450927597617,348349,0.564506405914249,5.02410713394992e-06,0.000181718675343462,38.6617100371747,23.3217088055798
CHL1,aFB3,0.189669112141898,0.164347093133382,343739,0.557035810243629,8.82508476002617e-24,2.55599860197394e-21,13.3828996282528,2.0052310374891
AC034195.1,aFB3,0.184846700031232,0.0631361301224247,328781,0.532796077045987,0.000231784781346175,0.00512810415257268,14.4981412639405,7.58500435919791
AC018816.1,aFB3,0.201003996644782,0.0755027796096431,330193,0.535084250817552,0.000256270235944001,0.00558260250163824,16.3568773234201,9.02353966870096
BHLHE40,aFB3,0.521387866208516,0.285685525615203,369210,0.598312066713554,1.06812430233293e-14,1.44806596462731e-12,36.8029739776952,16.8265039232781
ARL8B,aFB3,0.38089379377875,0.134067427616724,340777.5,0.552236641246115,5.22347228728308e-05,0.00141630190790865,29.368029739777,18.5265911072363
AC026167.1,aFB3,0.0399075843189568,0.0318847584319813,320120,0.518760756199298,2.15002617920003e-08,1.22866443732431e-06,4.46096654275093,0.697471665213601
IRAK2,aFB3,0.122502086291003,0.0749877118549767,325892,0.528114395724421,1.55063498191629e-05,0.000508424751231919,9.29368029739777,3.6617262423714
HRH1,aFB3,0.230589138894785,0.166957032042468,338717.5,0.548898370729526,1.05119293923149e-10,8.53251746491702e-09,14.4981412639405,4.83870967741936
PPARG,aFB3,0.219438091828315,0.161749498952153,345087,0.559220270756426,4.06733614408261e-16,6.19515251491722e-14,15.9851301115242,4.14123801220575
SH3BP5,aFB3,0.707979227695062,0.420300421014902,388890.5,0.630204704044493,7.48220531597046e-22,1.83366789381325e-19,45.3531598513011,19.5727986050567
RAB5A,aFB3,0.503891730493978,0.250030018279182,364590,0.590825265846252,5.72732282991731e-12,5.70211664350439e-10,37.1747211895911,18.8317349607672
SLC4A7,aFB3,1.15270672975941,0.493968515289359,388517,0.629599439948403,1.16778139205741e-14,1.56102973425688e-12,63.1970260223049,40.5405405405405
RBMS3,aFB3,3.19861736956844,0.215355635858435,363860,0.589642286488431,1.45385316747342e-06,5.89419516921274e-05,97.3977695167286,96.9049694856147
LINC01985,aFB3,0.0265503565364887,0.0221611863073431,314473.5,0.50961049189254,2.70257017299297e-05,0.000823282552061308,2.23048327137546,0.30514385353095
CMTM8,aFB3,0.135232813893786,0.049022648991094,326336,0.528833906457123,0.000281001858974534,0.00599496767324521,11.8959107806691,5.84132519616391
FBXL2,aFB3,0.426722416601451,0.148836516451691,342505.5,0.555036899232846,2.55195624117235e-05,0.000788015834989717,30.8550185873606,19.0496948561465
DCLK3,aFB3,0.0115646236145248,0.00883225195859203,312585,0.506550140499055,0.000269575655034612,0.00579653250819628,1.48698884758364,0.1743679163034
GOLGA4,aFB3,1.04242801899281,0.219452892866458,350629,0.568201190757852,9.56736247573211e-05,0.00237512879746568,64.6840148698885,49.433304272014
OXSR1,aFB3,0.316753873855258,0.143352437673115,345289.5,0.559548425989246,1.39330587569979e-07,6.89100607165311e-06,25.2788104089219,12.9468177855275
SLC22A13,aFB3,0.017757977146084,0.014076654317727,313330,0.5077574276519,0.000422727960035676,0.00836506865430846,1.85873605947955,0.30514385353095
CSRNP1,aFB3,0.425053660210477,0.383471341735623,398181,0.645260142022344,3.26681185730458e-75,6.57334126929534e-72,32.3420074349442,3.4001743679163
AC092053.3,aFB3,0.0317636188598001,0.029511167189542,316031,0.512134451275835,8.46239191509812e-09,5.15168320551141e-07,2.60223048327138,0.1743679163034
AC099560.1,aFB3,0.0386487386477803,0.0260285752091922,316274,0.512528237555219,0.000184613889914111,0.00422127609169041,3.3457249070632,0.828247602441151
CTNNB1,aFB3,0.826146468261675,0.31847546644758,371957.5,0.602764444502063,1.86754502513275e-10,1.44530594849899e-08,55.7620817843866,34.9171752397559
ABHD5,aFB3,0.279934318823974,0.175662282388029,351899,0.570259250736526,1.49108994793791e-13,1.77588348285403e-11,22.3048327137546,8.10810810810811
KLHL18,aFB3,0.21040030423217,0.11459221394072,341187,0.552900244050262,4.52895026267448e-09,2.85824775896145e-07,18.2156133828996,7.41063644289451
RBM6,aFB3,1.2269465872685,0.253878624723656,352311.5,0.570927715099678,7.64140178147845e-05,0.00195149811100019,72.8624535315985,56.8439407149085
DOCK3,aFB3,0.136566104529773,0.063271818799482,324605,0.526028786911387,0.000476524702592211,0.00921032148877796,10.4089219330855,5.10026155187446
DCAF1,aFB3,0.263459026570114,0.139123954848389,342438.5,0.554928324415073,4.32111250968826e-08,2.36676865842252e-06,20.817843866171,9.63382737576286
STAB1,aFB3,0.119256788964986,0.0797046632376217,327890,0.531352194021579,4.69495308429972e-08,2.54961294553782e-06,8.92193308550186,2.615518744551
PBRM1,aFB3,0.684212112704454,0.169196608956923,347569,0.563242400573016,7.41254229428854e-05,0.00191091641573125,50.185873605948,34.1325196163906
CACNA1D,aFB3,0.13506392763328,0.0849327963950715,330507,0.535593093993382,2.16519480238455e-07,1.03344893919641e-05,11.1524163568773,4.0104620749782
CACNA2D3,aFB3,0.862470505709693,0.293649853914046,362637.5,0.587661201193999,3.64541727847734e-08,2.01438241791163e-06,50.9293680297398,33.6965998256321
ERC2,aFB3,0.10370852077517,0.0576509697198374,325946.5,0.52820271404634,1.22247494591813e-05,0.000408535311690526,9.29368029739777,3.5745422842197
ARHGEF3,aFB3,0.632812734928946,0.223874185205277,354937,0.575182389488661,3.66688827055619e-07,1.67489612271964e-05,42.7509293680297,26.5911072362685
ARF4,aFB3,0.416596767403273,0.124956172682616,342204.5,0.554549122812704,6.5924400587849e-05,0.00172155448010523,33.8289962825279,21.4908456843941
FHIT,aFB3,1.17656496924705,0.403622420238192,372195.5,0.603150128183106,6.61817953482104e-10,4.77395512822157e-08,60.2230483271376,39.9738448125545
ATXN7,aFB3,0.526186315544485,0.193256690879831,357076.5,0.578649491318876,3.61826094860692e-08,2.00768845175894e-06,40.8921933085502,23.84481255449
ADAMTS9,aFB3,0.0978935894633246,0.0616110597621022,324174,0.525330342934372,9.04159028786594e-06,0.000311413548013877,7.80669144981413,2.7027027027027
RYBP,aFB3,0.377692378006124,0.194759136080036,355942.5,0.576811822015084,2.08048417137028e-11,1.90740984066324e-09,28.996282527881,13.0340017436792
PDZRN3,aFB3,0.653330274647185,0.270954654377148,362375,0.587235814781084,4.56717242890684e-10,3.35139288156502e-08,40.8921933085502,22.3190932868352
ROBO2,aFB3,0.656167077471197,0.453633864356358,374859,0.607466382319482,3.03157233367922e-22,7.67549946284042e-20,32.3420074349442,11.3775065387969
GBE1,aFB3,0.803406713956973,0.208189302246486,350535.5,0.568049672168871,3.14898968784775e-05,0.000939071955975876,51.6728624535316,37.4019180470793
CADM2,aFB3,0.197322087239255,0.0929596576343501,328376.5,0.532140576840181,0.000165750120942176,0.00385919176232664,13.3828996282528,6.88753269398431
ARL13B,aFB3,0.673315832299297,0.363546201816017,385142,0.624130186068068,3.2112956332317e-19,6.46163386074112e-17,46.0966542750929,20.9677419354839
STX19,aFB3,0.0623232090896802,0.0410718963623295,320336,0.519110788447639,4.28750773552479e-05,0.0011999685815289,5.57620817843866,1.743679163034
CMSS1,aFB3,0.867372386812451,0.211818122116062,348425,0.564629565409035,9.89613708090937e-05,0.00244563165313669,53.5315985130112,39.6687009590235
NFKBIZ,aFB3,1.07661940740784,0.467120705683171,394048.5,0.638563344493312,5.63505968744644e-17,9.32614575371277e-15,63.5687732342008,37.9686137750654
CBLB,aFB3,1.7149932673257,0.562905089854206,399859,0.647979374025663,3.61314381624351e-16,5.5475542666187e-14,80.2973977695167,61.6826503923278
CD200,aFB3,0.215517517785851,0.093051816570904,338031,0.547785883977274,1.17457830470563e-06,4.86514660533056e-05,19.3308550185874,9.28509154315606
BOC,aFB3,0.709807348715621,0.243637690261037,357911,0.580001814982028,2.56715833967692e-07,1.20719594691498e-05,47.9553903345725,30.9938971229294
SIDT1,aFB3,0.0313328589564664,0.021558831026371,315534,0.511329053000716,0.000262938521374268,0.00569864093574811,2.97397769516729,0.697471665213601
LSAMP,aFB3,1.33173658581993,0.812967172022003,425253.5,0.689131660740967,1.43532520405406e-35,7.22025235213035e-33,61.7100371747212,27.027027027027
AC092691.1,aFB3,0.0918442111303078,0.0696465620350339,323329,0.523961003814703,1.34482476789628e-07,6.65984400277755e-06,6.31970260223048,1.52571926765475
STXBP5L,aFB3,0.120239695191206,0.102865214349689,327031,0.529960167626555,9.66533574667212e-11,7.8956292933979e-09,7.43494423791822,1.4821272885789
SEC22A,aFB3,0.452450622483192,0.118743527285162,340036.5,0.551035836171944,0.000252456526711117,0.00551523741296726,34.5724907063197,22.7986050566696
RAB43,aFB3,0.129586138430947,0.06042566015627,327129.5,0.530119788813877,0.000129889370321182,0.003117263350125,11.8959107806691,5.71054925893636
AC083906.3,aFB3,0.0208994072396575,0.018709543129152,314882,0.510272474177019,3.18450906468604e-07,1.47037398613541e-05,2.23048327137546,0.1743679163034
COL6A6,aFB3,1.08800818668328,0.559608035593381,404017.5,0.654718305066069,9.52133251675536e-23,2.5816316556601e-20,62.0817843866171,31.1246730601569
CEP70,aFB3,0.242715799414241,0.0754433647906379,333912.5,0.541111773723598,0.000178387357181707,0.00410394716127964,21.1895910780669,12.3365300784656
ATP1B3,aFB3,1.4334535028738,1.1618517416272,449409.5,0.728276933847146,9.26732665638395e-62,1.07363383454611e-58,59.4795539033457,18.9625108979948
ATP1B3-AS1,aFB3,0.0138845914937492,0.0124824096907987,314004,0.508849657908298,1.43454963380771e-07,7.05846422781244e-06,1.85873605947955,0.0871839581517001
PLSCR1,aFB3,0.687902042234022,0.351482655226882,373809,0.605764836667823,1.24625364083249e-13,1.51255628389418e-11,43.4944237918216,23.4960767218832
