gene_id,colors,L2FC,padj,cell_type.marker
IGFN1,grey,0.369955693791212,0.0102391960214941,
PROK2,blue,-0.0904868274173791,0.0927671373506493,
FSTL1,pink,0.0954952061428828,0.130256984161792,
LMOD1,grey,-0.175975297299294,0.0119580248915914,
IGFBP7,pink,0.140923863938811,0.065555617489185,
TRIM46,blue,0.275353168552147,0.0108843950053586,
CCT3,turquoise,-0.114211909656297,0.000945709429455391,
ADORA1,turquoise,-0.368420536382204,1.77744295674894e-09,
CCDC141,brown,0.342828820950892,1.16709165389539e-06,CM
EOMES,blue,0.60808462627489,0.00013550664107145,
ANKZF1,red,0.071689531548207,0.0759447198505767,
HDAC11,turquoise,-0.138920089639674,0.00392263302846588,
TRAT1,blue,0.803822392222771,9.43975671522895e-05,
GLB1L,blue,0.108966204994249,0.0544705366406445,
CHCHD4,turquoise,-0.100209309645746,0.021350276713611,
NFASC,brown,0.10574489831505,0.0493473667020578,
FCRL1,blue,0.84278320624446,0.00154218098476757,
SGO2,tan,0.186857219673339,0.0017453793717394,
SERPINI1,grey,0.131788357883264,0.0226182909618109,
SUCLG1,turquoise,-0.0920983798721466,0.0729990694147637,
PYHIN1,blue,0.547358816735142,0.000242103150244173,Lymphoid
AIM2,blue,0.573633806161216,0.00106444253336,
EIF5A2,brown,0.150554024909914,4.78044435952351e-05,
PPM1L,purple,-0.456847629398027,4.53365204331145e-13,
ICA1L,brown,-0.163785010193843,3.11704509900444e-05,CM
SNHG16,yellow,-0.0599282307230859,0.153717718402192,Mesothelial
CTLA4,blue,0.650230247252657,0.000477558550822457,
ICOS,blue,0.878404070867517,6.41837105429235e-05,
PPP4R2,brown,0.0882915096215072,0.0654252785323885,
CD200R1,blue,0.270511919490246,0.0346243301502297,Myeloid
SPICE1,black,0.0764645478809281,0.0702874709348242,
CCDC191,blue,0.173870869932212,0.000973694672160843,Mesothelial
CADPS,purple,-0.0896879381056777,0.150563105279944,CM
CDS1,green,0.504915019365963,2.13954766732006e-06,
COX18,yellow,0.0953026798182685,0.00245005263619543,
SYNPR,grey,0.581846241548363,2.49750252214513e-10,CM
C4orf36,brown,0.121490587137591,0.0197488182464526,
PSMD6,turquoise,-0.114277337774851,0.000316645809100178,
PRICKLE2,pink,0.202600208991102,0.000231996227556566,
ADAMTS9,magenta,-0.550262043006991,2.47362947942533e-06,
PTX3,magenta,-1.24467929629634,0.00404013981314072,
SLMAP,yellow,-0.163170762785233,0.0167303347464522,CM
APBB2,brown,0.0747194535793087,0.100006143881215,
IL17RE,green,0.272816731569283,0.00295885762715369,
PRRT3,turquoise,-0.195963669891198,1.29252962391438e-05,
PCOLCE2,pink,-0.180681670623155,0.0166571917897036,
MTMR14,turquoise,-0.13575275772056,0.00395008996993091,CM
TTC14,black,0.0698564161530998,0.0756982771039715,Adipo
CXCL3,magenta,-0.187127826815683,0.113392845359654,
CXCL5,grey,-0.553402424142282,0.000709243319006692,
PF4,grey,-0.099973627093548,0.0909807189643402,
RCHY1,yellow,-0.0663180238521537,0.0945432978189129,CM
GYG1,turquoise,-0.0803027677660569,0.0904387656600414,
HPS3,black,0.0680368422672055,0.0910957343053993,
RYK,yellow,-0.106005355120136,8.29101063095383e-07,Adipo
DNAJC5G,purple,-0.429331750280329,4.72943200631786e-05,
PLB1,blue,0.260246743068694,0.0125201501409177,Mesothelial
KIAA1143,brown,-0.0534360141246023,0.104344963888315,
KIF15,tan,0.254217863908165,0.00449284791081016,
WDR43,brown,-0.0742242684045323,0.0439897306531482,
ZDHHC3,grey,0.0720933322781537,0.00226050158590116,
CDCP1,green,0.52515201761005,0.00103798440929624,
CLEC3B,grey,-0.115768783468854,0.113116005574247,Endocardial
SLC6A20,grey,0.0659106124710625,0.000315171706457954,
LZTFL1,black,0.162571888341131,3.50345352929502e-06,
LRRC2,yellow,0.333549256126124,8.52882030933498e-05,CM
ELP6,turquoise,-0.0709147542588336,0.0931674755989446,
DTX3L,blue,0.0804261900453014,0.159939700219774,
SMIM12,turquoise,-0.144205639511277,0.000614943388353785,
ZMYM6,brown,0.0500343677891007,0.143090806519722,CM
GRIK3,greenyellow,-0.521131537251915,0.0233875055126298,Neuron
KLF15,grey,-0.107840124214715,0.163674498932756,Adipo
LIPH,pink,-0.127737744752937,0.15065813129932,
RPN1,turquoise,-0.0509155154882532,0.141853435831284,
IFT122,red,0.162302712699983,6.07020951474412e-05,
BAP1,turquoise,-0.053843489972295,0.0120890772951683,
TKT,cyan,-0.176361311026821,0.0103360524064849,Adipo
PBRM1,brown,-0.0705632159426029,0.144244272969358,Adipo
ZDHHC19,cyan,-0.0870466893709409,0.111769378887642,
SLC51A,turquoise,0.0912517844099821,0.163079403459956,
MELTF,green,0.183865606631701,0.060672490327197,Mesothelial
S100P,magenta,-0.420945353613326,0.0180041390742009,
ABLIM2,red,0.279777268397451,4.65374562458323e-06,
C1orf50,turquoise,-0.0943146801496236,0.038768830113053,
ERMAP,blue,0.091342288678763,0.00741952137165674,
AIMP1,turquoise,-0.0519549358287407,0.0761904863517961,
H2AZ1,turquoise,-0.165710442550107,3.98614719417807e-05,
CAMP,salmon,-1.30295590960532,4.42287193080103e-07,
BSN,brown,-0.108912486274064,0.162638783190277,
MST1R,green,0.396987115415918,2.74645509882964e-05,Mesothelial
POC1A,tan,0.132341159596539,0.0806718709200544,
PPM1M,blue,0.110875900175646,0.0675378014068853,
ETNPPL,turquoise,-0.534330122747919,1.29252962391438e-05,
WDR82,brown,-0.0918528393709364,0.000430399648678041,
C4orf3,turquoise,0.0588048231698209,0.0806515979967202,Endocardial
HMGB2,turquoise,-0.0645372207509117,0.136740477250427,
HAND2,turquoise,-0.12636693122848,0.0393000695349785,
TMEM155,greenyellow,-0.416813421179126,0.00835963287167607,
MAP9,brown,-0.133747707207519,0.0116228528068777,
GUCY1A1,black,0.0793710816947298,0.164297042853992,
TMEM144,grey,0.157206779752884,0.00193065666536527,
NPY1R,pink,0.360781025483749,0.00497951865537667,
NAA15,brown,-0.0624360310453611,0.164782884291845,
FAM160A1,brown,-0.170130062088473,0.0565669874459118,
ARFIP1,black,0.0559817827119221,0.084646655020115,
ANAPC10,turquoise,-0.0735278507888053,0.0263642225085364,CM
LSM6,turquoise,-0.0911641450167854,0.0315082511315008,
TMEM184C,brown,-0.0503766853523046,0.161132926450575,
MOCS2,turquoise,-0.0643785210886132,0.0788928090647406,
TMEM161B,brown,-0.113015714065483,0.00894164071137048,CM
ZNF474,grey,0.258927900174894,0.0330809121643755,
RANBP3L,black,0.141350587657838,0.137939881459017,
ADGRV1,greenyellow,-0.663029370978364,1.46065808603944e-05,
CMBL,turquoise,-0.118100638868713,0.00792910290397143,
PRRC1,black,0.095365501905237,0.0177000471095287,
PRDM9,grey,0.128327520480397,0.172208428248279,
SCGB3A2,grey,0.361914465735499,0.0296894870578126,
ESM1,blue,0.474638584289639,0.00885719533222117,
GPX8,blue,0.139696812366061,0.0114543076394952,
TIGD6,red,0.0864336559954456,0.0116365467198492,
ENPP6,greenyellow,-0.185774267849811,0.0428787212865588,
CASP3,yellow,-0.166267891818412,0.000602811075916164,
RICTOR,brown,-0.0921346613786741,0.15777534932164,CM
ANKRA2,brown,-0.0854705034104275,0.00734786885563471,
UTP15,brown,-0.112263536288731,0.00491089375396803,
ACSL6,brown,0.225172461903823,0.000711563596426653,
SEPTIN8,pink,0.121242956337463,0.000929546112308767,
GDF9,grey,-0.165359421078399,0.0370064707117352,
GRIK2,grey,0.298912964559276,0.000500464904247921,
FABP7,grey,-1.17564110596237,1.32357678364127e-05,
CALHM4,grey,0.120529001325852,0.168050913588359,
SAMD3,blue,0.477252463148937,0.000149211970277174,Lymphoid
TMEM200A,pink,0.304301299388461,0.0169129478879397,
STXBP5,brown,-0.0930312174921584,0.109485360217645,
KIAA0895,brown,-0.209728724141618,0.000251710247679344,Mesothelial
STK17A,magenta,-0.100582272825579,0.0974748723611902,Lymphoid
COG5,brown,-0.213307649412836,0.000522783907564017,CM
BMT2,yellow,-0.123794923378969,0.0153653427911853,CM
GPR85,yellow,-0.493024109075801,7.40399315679496e-08,
PTTG1,tan,0.357325609498479,0.00942767206976889,
USP49,brown,-0.0857046872733504,0.0636983282037749,CM
ZNF704,black,0.120949872650301,0.0104256407812851,
TAGAP,blue,0.27009513405749,0.02628060097947,Lymphoid
COL1A2,pink,0.191509478830827,0.0532232864887904,
FNDC1,black,0.358566307657004,0.0117165448330821,
SLC13A4,grey,0.151240043971135,0.0321747804109155,
ADCY1,brown,-0.211249896174847,0.00482566991079756,
C8orf48,grey,-0.103610392310524,0.155556309181947,
SBSPON,green,0.170599915411275,0.102705436009073,Mesothelial
PHKG1,purple,0.159780606049765,0.0525665492867032,CM
DNAAF5,grey,0.189219864851287,1.01103875224816e-07,
SUN1,brown,0.0836007462341224,0.0173993377476168,CM
GPR146,greenyellow,-0.147525218566543,0.032662235978354,Adipo
TMEM184A,grey,0.124408278168354,0.122869573585618,
NOS3,magenta,-0.201411328944909,0.0113242549318376,Endocardial
SLC4A2,grey,0.165626885712159,8.43032786037413e-07,
TMUB1,turquoise,-0.0980710395576234,0.100452793993039,
OSR2,grey,-0.118459318283155,0.158835608315374,
YWHAZ,grey,0.157452054131957,7.47085403885103e-07,Mesothelial
BAALC,greenyellow,-0.100405276929667,0.174789515294533,
CTHRC1,pink,0.206351604047528,0.0466010908011049,Endocardial
DCSTAMP,blue,0.055940806019381,0.154351948379048,
TP53INP1,black,0.0896420393870186,0.101689695017554,
VIRMA,brown,-0.0506317339848398,0.133111494152976,
GEM,grey,-0.295526757285985,0.0122526678077757,
TMEM67,purple,-0.223585175258679,6.73542125732267e-06,CM
MYORG,grey,-0.203664981593721,9.40732338534451e-06,
PSIP1,grey,0.108364291246971,0.00067135669281344,
CCDC171,brown,-0.0848648732052653,0.132150923198019,
UBAP1,turquoise,-0.126817233776657,2.56503291577701e-10,
DIRAS2,grey,0.206977898187778,0.0732338221361482,
SYK,blue,0.252797167741163,0.0260446706862706,
NFIL3,magenta,-0.200988844226886,0.0252772368683861,Mesothelial
ZMAT4,purple,-0.153044358288376,0.11531449915786,
TMEM71,grey,0.374143265914654,0.000165746343715555,
TMC1,grey,0.127543406203151,0.100724379920585,
SVEP1,pink,0.474969458038685,2.51221670934565e-05,
TRPV6,green,0.127809831365308,0.149034755753645,
ANKS6,green,0.0826923247549455,0.0231468665302402,
PGAP4,yellow,-0.112799261833304,0.0149496783374225,
MID1IP1,salmon,-0.352203044785305,5.84877402433904e-09,
ASB11,brown,0.111667960253586,0.119646666655574,CM
PIGA,magenta,-0.159171931725663,0.00152659914359922,
NLGN4Y,pink,0.187979001344884,0.0778382187726872,
HDX,brown,-0.0970523794326308,0.0428787212865588,
AQP3,grey,-0.568678772849195,2.19848461181706e-06,
VCP,turquoise,-0.0778870935046536,0.0302398176734688,
STOML2,turquoise,-0.129692772641866,0.00586820712496526,
SLITRK5,greenyellow,-0.535507583384513,0.000318778754489415,
MELK,tan,0.310205945159037,0.041069858765677,
OTUD1,yellow,-1.12986157243642,2.47040152784764e-18,
ARHGAP12,brown,0.0594218454092865,0.127787482505783,
DEUP1,grey,0.210130594491445,0.0802374474067372,
CLDN2,grey,-0.116843503277653,0.0933181387103523,
SPTSSA,magenta,-0.0792884420023791,0.0657263748412295,
MARCHF8,brown,-0.0953306191885008,0.00156007129404489,
CFL2,yellow,-0.216684564164285,0.000241233889873747,CM
ZCCHC24,black,-0.0829605060346981,0.0266947292679158,
PGM2L1,blue,-0.13498745803615,0.0517033117333299,
PHYHIPL,greenyellow,-0.976396606916634,5.84956888223045e-08,
SKA3,tan,0.339325444351625,0.0116940360812779,
DEPP1,grey,-0.148927382716173,0.114002897066924,Adipo
ZNF22-AS1,grey,0.133268170153802,0.00470928066362649,
ZNF22,grey,0.0500547835815939,0.149205485168652,
RPUSD4,turquoise,-0.250381898478802,9.66832753738231e-11,
TTC8,pink,0.0586420340283407,0.145075945149053,
UCMA,pink,0.088008506096857,0.0173778428123325,
BEND7,brown,-0.0539308111303006,0.149967711527187,CM
TAF3,brown,-0.109083116106036,0.000489727556720525,
VSTM4,brown,-0.146969488280711,0.0127623478928241,
ZNF503,grey,-0.122558071979501,0.0532256168177783,
FAM204A,turquoise,0.0509859448649161,0.0552237837533209,CM
TMEM52B,blue,0.327686363085149,0.0391777065178557,
SPACA9,grey,0.261097423162605,3.93218839111491e-06,
TSC1,brown,0.0616784568073398,0.133495941088749,
GFI1B,grey,-0.299819033718555,0.0148847868933758,
RET,greenyellow,-0.296967216732396,0.0215964647794676,
DDX21,brown,-0.109782198286912,0.0887110913996937,Mesothelial
STK32C,red,0.0875579831676054,0.144244272969358,
JCAD,black,0.166362941082241,0.00216014976454462,
SLC39A2,blue,0.215208033334444,0.0766473845113457,
NDRG2,turquoise,-0.0751679747702171,0.0396521368515732,
ZNF219,turquoise,-0.157688766689344,0.00103401810623698,
PPP1R36,green,0.144959415683481,0.0909873843715161,
BTNL9,grey,0.136610221107833,0.0446495985606126,
METTL3,grey,0.0808226729078006,5.79951602370174e-05,
C10orf82,greenyellow,-0.133749095480816,0.146479317497038,
HSPA12A,greenyellow,-0.063544436672501,0.137395814286573,
SHLD2P1,yellow,-0.498922344577229,0.00159604921515899,
UBTD1,turquoise,-0.0781154800286523,0.166098285955903,
ANKRD2,turquoise,-0.960126002127975,5.99614328732489e-08,
E2F7,tan,0.184258624158186,0.0911479478921239,
LARGE2,grey,-0.171539985080282,0.112188562708342,
TTC7B,purple,-0.0537765670748379,0.0493364210970213,
SLC39A13,turquoise,0.0836346366986065,0.0696107178984997,
RAPSN,grey,-0.200269733566754,0.0699503716752579,
AGBL2,green,0.271118659062867,0.00270635547226733,
CLMN,magenta,-0.12200905616543,0.0861289283723009,
SLC6A5,purple,-0.489357362414667,0.0110894968896018,
CCDC38,grey,0.141310112172884,0.0858949322879279,
CACNB2,turquoise,-0.309989953869028,8.23768676693687e-06,
ARL5B,brown,-0.094102107280519,0.126443763905501,
SMCO4,turquoise,0.107032528402978,0.098098866505041,CM
ABTB2,grey,0.185302947616483,0.012359732211814,CM
AMOTL1,brown,-0.21457128914859,4.54109879385632e-05,
HTRA1,green,0.147271791867376,0.0128591064098365,Mesothelial
LIPC,grey,-0.117898170230763,0.131308793046936,
TCP11L2,brown,0.396340576738809,1.64730179963662e-05,CM
SPRED1,black,0.1685196471211,0.00185139008836907,
GPR176,pink,0.2505902918081,2.0679584029521e-05,
CMTM5,grey,-0.76804618584114,1.28166210888377e-06,
GLB1L3,grey,0.333109260468425,0.0568344295495487,
ADAMTS15,magenta,-0.140122837452487,0.0555618298748307,Mesothelial
GPT2,cyan,-0.169649347614188,0.0270872213787212,Adipo
IKBIP,blue,0.100318351355159,0.148101345200997,
SPINT1,green,0.579374497580755,0.000269908523088239,
LARP6,turquoise,-0.274900779568604,5.17579026468698e-12,
COPS2,yellow,-0.0835908739122255,0.0106911583844882,
GABRB3,yellow,-0.445475552694335,1.31919345068641e-09,CM
TBATA,cyan,-2.01468823864578,4.85241059378567e-05,
SGPL1,black,0.0954278052502072,0.0181811408803843,Adipo
CCT2,turquoise,-0.104205812807208,0.0542073779637724,
ARIH1,brown,-0.0681479012742647,0.00407230505492063,
C16orf71,blue,0.15115415915859,0.0738716437488043,
SCN3B,grey,-0.159165179500335,0.0306095363374459,
CYYR1,yellow,-0.213335295978824,5.64874596592719e-05,
CUL5,brown,-0.0666588803873876,0.133071390532584,
MYRFL,grey,0.213369701008212,0.0769110384371857,
WBP1L,blue,0.0737174106050768,0.0575665084371383,
BORCS7,turquoise,-0.0686411054042563,0.0888753607240088,
PLEKHF1,turquoise,-0.295256132488828,0.00897641434654704,
TMEM100,magenta,-0.209290190930472,0.0260888145011136,Endocardial
SMPD1,turquoise,-0.0679158334827904,0.10381034425858,
APBB1,turquoise,-0.0911447534859523,0.0195878103443131,
TPP1,grey,0.0594089960215933,0.0525411014041616,
MSS51,yellow,-0.754402607166393,1.83752201531624e-16,
CYB5A,cyan,-0.118977555447063,0.0357255029914534,
USP54,brown,-0.25929209139714,2.6404048607731e-05,
PPFIBP2,pink,0.0921076750840985,0.0132682571364513,
SERPINB7,green,1.64705684012495,3.06837745992139e-06,
TUB,brown,-0.198108175586863,0.000101280953566722,
RIC3,yellow,-0.0921180338433246,0.0248019962771829,
LMO1,grey,0.537583980097132,0.00179322593550776,
PLD4,blue,0.614133771087597,0.000122964109633503,
ZMAT1,brown,0.107111006633355,0.0404270661673608,CM
TRIM66,black,0.189633051349264,0.0097970776466789,
DENND2B,yellow,-0.165966878878316,1.97876903914313e-05,
TMEM130,blue,0.38916082694534,0.013024794294266,
CENPN,yellow,-0.27429510890676,0.000131906065436783,
ATMIN,brown,-0.0610630325121826,0.0153246400398406,
PKD1L2,grey,0.116501329224451,0.138879281254358,
WEE1,yellow,-0.19078070898912,0.00183793803675613,CM
MAPK7,salmon,-0.0678294730879723,0.132636623154984,
PRKCB,blue,0.214945995850052,0.0497540534462664,
HDGFL3,brown,-0.05893837449716,0.0672189336532667,Endocardial
MCM7,red,0.0958927314412039,0.0161438478178076,
CLEC4E,salmon,-0.13717510389627,0.136143347627356,
A2ML1,grey,-0.311109791558646,0.0088338332697279,
TK2,blue,-0.0523453060141769,0.108143829953104,Adipo
TMED3,red,0.0961732762318569,0.104340450804405,
SLC38A8,grey,-0.610263913989391,0.0149222696954926,
GALR1,greenyellow,-0.467449279671369,0.000171019447689492,
NDEL1,magenta,-0.0661865275767564,0.128593833669293,Mesothelial
RRAD,turquoise,0.443727972242675,5.2955803656174e-05,CM
MC4R,blue,0.328352270710754,0.0579115550035742,
BLCAP,turquoise,-0.0687102659861019,0.0764732020424644,
TVP23A,green,0.17756786823571,0.00865019032134697,
BEX3,turquoise,-0.111367036319032,0.0282479530799746,
TMPRSS5,turquoise,-0.207206356652328,0.00741952137165674,
PLEKHA7,grey,-0.111125170939432,0.138858025848519,CM
ZCCHC18,blue,0.150666374813138,0.0478252148477795,
B2M,blue,0.0782148612498586,0.145192831184053,
GOLM2,black,0.116219841006364,0.0171511053639555,
AP1G1,brown,-0.0585550892822013,0.089556443579911,
SLFN5,black,0.144036394078723,0.0421827400571202,
CATSPER2,red,0.168392655239103,0.000690157325265901,Adipo
MARF1,black,0.0805650659006971,0.0236031290866215,
FAM111A,blue,0.133493362779896,0.0139771427066502,
PCLAF,tan,0.110919546507632,0.168207233834313,
MESP1,turquoise,-0.311041642433939,0.00664077244539273,
ANPEP,salmon,-0.330402539852216,0.0214457246067145,
NAV2,black,0.294621976324791,1.42945735152368e-05,
C18orf54,black,0.164649298312328,0.00287312279826344,
DCTN5,turquoise,-0.0527714162294305,0.031156291027004,
PLK1,tan,0.22856848490734,0.000124673838285604,
GPR182,green,0.64321160816937,0.00398560658413728,
CHP2,greenyellow,-0.107920323794902,0.116929969583431,
NEMP1,black,0.1439041020489,0.00283707797330209,
NAB2,blue,0.142035634518157,0.0113603048195921,
ELFN2,greenyellow,-0.365466912769949,0.00853696706634828,
PIP4K2C,grey,0.0517661970482731,0.0453679618476063,
C15orf48,green,0.514088384685522,0.0185428451128051,
SCG5,green,0.189515796749765,0.0898324776140237,
GREM1,blue,0.0934464398914603,0.125673570785999,
TSC22D4,turquoise,-0.111260579625173,0.0207580220091145,
MS4A14,blue,0.297350984145594,0.0101063190660058,Myeloid
CCNDBP1,grey,0.0961095123245257,2.93066236729348e-05,
EPB42,green,0.599626492142823,0.000809731404726115,Mesothelial
MS4A8,grey,-1.03054160032676,0.00167584470478053,
MAP1A,brown,-0.112606387304854,0.103121877234987,
RCCD1,turquoise,0.0650792206598491,0.0632034283177371,
AKTIP,yellow,-0.213393180485954,6.23988591426213e-07,
MAPRE2,yellow,-0.146529885352235,0.0169380706920385,
EVA1C,magenta,-0.126790515025288,0.0488280056192652,
MARS1,turquoise,-0.0608250556851337,0.0284442520318811,
DUSP18,blue,0.112414495248928,0.0527005061958337,
MEI1,blue,0.290626427459126,0.0130704099164624,
PBX3,purple,-0.0649334822745973,0.0778893753785167,
SNRPD1,turquoise,-0.0840403482508799,0.0420334221880255,
ACSF2,turquoise,-0.155017657263617,0.0119587791611994,
GOLGA2,grey,0.0701172809361189,0.0182042876360003,
CERCAM,blue,0.149110203614873,0.0478384410937781,
ISLR2,grey,0.131581315419593,0.106581226660999,
PRR15L,green,1.14039771965033,0.000333634930146303,
TBC1D2B,pink,0.13575730069802,0.0287618804562729,
SNX20,blue,0.282030008668531,0.0179372706128505,
LOXHD1,tan,0.118429196616959,0.172532650190171,
DPEP2,blue,0.272326204055171,0.00582777596034523,Myeloid
CD3D,blue,0.645035100450169,0.000245356308539402,Lymphoid
TBC1D16,blue,-0.0725449971380969,0.141304298001604,
TEPSIN,red,0.0607889571883568,0.120613755504711,
ART5,turquoise,-0.792484521875473,4.52094928232333e-09,
FN3K,turquoise,0.186713546222137,0.000251850736036964,CM
ZNF180,black,0.0766482190739092,0.0417328737587967,
GNG8,turquoise,-0.690411752825996,1.70477140593625e-06,
LPO,grey,-0.0759240733747135,0.163256731409683,
MIDN,magenta,-0.33886099976135,9.51641897689553e-08,Mesothelial
NIBAN3,blue,0.698745062839188,0.000111423440541541,
KLHL26,grey,-0.122339598933317,0.000198918897504185,
TRAPPC2L,turquoise,0.101277221120919,0.0941020925918301,
SPATA33,red,0.09895376795301,0.0302938146311737,
RSKR,black,0.107751495029406,0.119544508132579,
PROCA1,red,0.116532485602186,0.0481776191411666,
CACNB3,blue,0.0956048879387917,0.117620660869729,
DHRS13,blue,0.215408712116656,0.00252829592112006,
CORO6,turquoise,-0.104864027190587,0.0348822905132443,CM
RHEBL1,blue,0.105912216147741,0.166395031951355,
ZNF610,grey,0.158326463716728,0.00093840158807835,
SERTAD3,turquoise,-0.0830443659771532,0.167289177878535,
AQP2,magenta,-2.35425005138109,0.00160153642928352,
GPD1,cyan,-0.117909137273425,0.0879199760639211,Adipo
CYP2S1,blue,0.431839100186664,0.000917087995707035,
AXL,blue,-0.147831205648037,0.021044537480759,FB
LAIR1,blue,0.147125731158896,0.131762944930908,Myeloid
TTYH1,greenyellow,-0.355446186693656,0.000684002114208018,
LENG8,grey,0.128193325651421,0.000483017488457588,Adipo
ZNF146,yellow,-0.0718666226504656,0.0064498010821494,CM
SPINT2,blue,0.137739778442506,0.123261556901629,Endocardial
C19orf33,green,0.156835662234517,0.0930014906675695,Mesothelial
ATCAY,grey,-0.282692519251252,0.11806483096891,
LY6D,grey,-0.504270854222065,0.0120284130304088,
DAPK3,turquoise,-0.102554597433216,0.132733141962421,CM
TMIGD2,blue,0.514492493706151,0.00145012753454409,
SEMA6B,salmon,-0.248451353355209,0.00341960053635385,
GPT,turquoise,-0.193497251250693,0.00857302606338098,Adipo
SERPINF2,salmon,-0.574947493684899,6.38200856245843e-05,
WDR81,blue,0.070517633735226,0.147148973760599,
TSR1,brown,-0.0559774342685009,0.119762198801299,
CYB5D2,red,0.0725603709470087,0.109820077153386,
KLK1,green,0.306394991723982,0.0542280316777468,
KLK11,green,0.37954616822596,0.0437945933575393,Mesothelial
KLK13,green,0.187467985825409,0.0867060077579307,
KRT80,green,0.491383919250356,0.0127145243596497,
RCOR2,turquoise,-0.139764953367231,0.0702504484994138,
SPRYD3,red,0.161426314290669,2.52591385772599e-08,
IGFBP6,salmon,-0.354681709888839,0.000832850260857819,FB
CDK2AP2,turquoise,-0.180906097343625,0.00231406508068164,
MIS12,grey,-0.0723496712525258,0.00888733821532173,
CD300A,blue,0.363185264701993,0.00388985073867286,
EVPL,green,0.432266277323313,0.00725887886647122,Mast
TMC8,blue,0.47075528784633,0.000126641051355408,
TMEM68,grey,0.142602798215678,4.73030990624696e-08,
RAB26,turquoise,0.249383099929428,0.0115712652893219,
KCTD5,grey,-0.0664647558213258,0.0179372706128505,
NLRC3,blue,0.296584854442006,2.50252102925084e-08,Lymphoid
VPS37C,yellow,-0.052039710564402,0.121826649641692,
BEST1,salmon,-0.202659588080768,0.00217131737750769,
SLC3A2,salmon,-0.113813928993558,0.0135909833172303,
ATG16L2,blue,0.129078537249114,0.00280018461024403,
TTC21A,blue,0.115951525465546,0.0341593677178829,
ENTPD3,greenyellow,0.168007289996609,0.0699522219105983,
ULK4,turquoise,-0.266161298262584,0.00258041531815387,
MAP4K2,red,0.0664552145147909,0.0904828802074968,
CCDC88B,blue,0.13598034882381,0.0696614572849779,
PBK,tan,0.344557757331859,0.0393083158802465,
SCARA5,pink,-0.342346150787635,0.00167267854486963,FB
PNOC,blue,0.708609485472479,0.013601730838928,
ANKS3,red,0.0723467755360032,0.130287829869815,
RAB4A,yellow,-0.183145988483792,1.28175233914799e-06,CM
VASN,blue,-0.138217365885833,0.0588490383796906,
FAM83B,brown,-0.228769616723564,0.016882345013847,CM
MAPK1IP1L,yellow,-0.0641123390852875,0.0506627772825363,Mesothelial
PTGDR,blue,0.338531568101983,8.95400628288402e-05,
GLYCTK,cyan,-0.145616562111242,0.0495947773053627,Adipo
NT5DC2,turquoise,-0.688643064706151,9.46807631989176e-24,
COA6,turquoise,-0.126474123373636,0.0167696025559958,
KIF5C,grey,-0.526794604456881,2.41175576441936e-05,
BMI1,brown,0.0751074331832497,0.0581198817907767,
MMADHC,yellow,-0.0593452047914717,0.0653039027235787,
PDHB,turquoise,-0.0552943729361398,0.14679413362488,
PCMTD1,brown,-0.0845448183480061,0.10605506350021,CM
KCTD6,grey,-0.0521072397490083,0.0913560587416661,
FAM107A,magenta,-0.37498464464713,0.000177398463242826,
IRF2,grey,0.092379567872243,0.000686025355106782,
CX3CR1,blue,0.582068431537756,0.000340793104722041,
XIRP1,yellow,-0.863797753868369,4.21269279879507e-13,CM
ARF4,pink,0.0760596080638888,0.0474622046070291,Mesothelial
SEPTIN2,grey,0.110612275189326,3.55304538857384e-05,Endocardial
FILIP1L,brown,-0.156969956503183,0.0150148250383851,CM
RFWD3,black,0.0769203624414525,0.0366662305809413,
RHOH,blue,0.428789283570507,0.00392829699429711,
KLHL30,turquoise,-0.120933453225256,0.0416113923469143,CM
STIP1,turquoise,-0.134995779597343,0.00110415056381531,
HR,grey,-0.148517366963143,0.0532750697922846,
REEP4,red,0.112986180004462,0.0357349853047828,
LGI3,turquoise,-0.667681119127099,0.000244120122072305,
SFTPC,turquoise,-1.24295999835983,0.000115075990556823,
PHYHIP,green,0.260528998566434,0.031898125356086,Mesothelial
MTCL1,grey,0.362169231756416,3.39010481664842e-05,
GBX2,grey,0.277491009335738,0.0540118099597963,
HJV,yellow,-0.18032225697897,0.0114223294074347,
SERINC2,blue,0.279178493970218,0.00404669658119035,
COL3A1,pink,0.339580389083458,0.0309402643073983,
ING2,turquoise,-0.0844061565706888,0.130775201568034,
STAT3,brown,-0.134807168346845,0.00894164071137048,Mesothelial
ZSWIM1,turquoise,-0.0526754875521642,0.150543635382849,
AXIN2,yellow,-0.27426103608295,4.3178701437102e-05,
VWA3B,grey,0.383895935459717,0.00104773922671743,
IL7R,blue,0.60422424391034,0.000950437142651982,Lymphoid
LRP1B,grey,-0.555692295267563,0.000850251788733227,
DNAJC21,purple,-0.270641718888947,6.56143727291268e-15,CM
PKIG,turquoise,-0.0946052222695644,0.0410886766843131,CM
CA7,grey,0.692523515484228,0.00538239719404639,
GSTM4,turquoise,-0.115361033632413,0.00882182496096024,
CXXC4,brown,-0.110139948359164,0.140508629705278,CM
TCTN2,blue,0.106515156023284,0.0588994231309975,
IL12A,grey,0.2481639913407,0.0088338332697279,
NSG1,green,-0.220093765607208,0.024953685266568,
ZBTB49,yellow,-0.104028901837464,0.03192688783798,
FSTL5,greenyellow,-0.0756019501832663,0.0534903583319746,
ATOH8,salmon,-0.182327828395303,0.0220289147342619,Neuron
TNIP2,turquoise,-0.0782653401676647,0.0933402921098094,
